Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
2007-10-20,gridmet.historical,0.08267716535433071,0.007874015748031498,0.1377952755905512,0.0,0.0,0.0,0.0905511811023622
2007-10-21,gridmet.historical,0.06692913385826772,0.003937007874015749,0.13385826771653545,0.0,0.0,0.0,0.07480314960629922
2007-10-22,gridmet.historical,0.03937007874015748,0.003937007874015749,0.12992125984251968,0.0,0.0,0.0,0.043307086614173235
2007-10-23,gridmet.historical,0.05511811023622047,0.003937007874015749,0.12598425196850396,0.0,0.0,0.0,0.05905511811023623
2007-10-24,gridmet.historical,0.06692913385826772,0.003937007874015749,0.11811023622047245,0.0,0.0,0.0,0.07086614173228346
2007-10-25,gridmet.historical,0.07086614173228346,0.003937007874015749,0.1141732283464567,0.0,0.0,0.0,0.07480314960629922
2007-10-26,gridmet.historical,0.07480314960629922,0.003937007874015749,0.11023622047244094,0.0,0.0,0.0,0.07874015748031496
2007-10-27,gridmet.historical,0.07480314960629922,0.003937007874015749,0.10629921259842522,0.0,0.0,0.0,0.08267716535433071
2007-10-28,gridmet.historical,0.07480314960629922,0.003937007874015749,0.0984251968503937,0.0,0.0,0.0,0.07874015748031496
2007-10-29,gridmet.historical,0.06299212598425198,0.003937007874015749,0.09448818897637795,0.0,0.0,0.0,0.06692913385826772
2007-10-30,gridmet.historical,0.06692913385826772,0.003937007874015749,0.0905511811023622,0.0,0.0,0.0,0.07086614173228346
2007-10-31,gridmet.historical,0.06692913385826772,0.003937007874015749,0.08661417322834647,0.0,0.0,0.0,0.07086614173228346
2007-11-01,gridmet.historical,0.07086614173228346,0.003937007874015749,0.08267716535433071,0.0,0.0,0.0,0.07480314960629922
2007-11-02,gridmet.historical,0.06692913385826772,0.003937007874015749,0.08267716535433071,0.0,0.0,0.0,0.07086614173228346
2007-11-03,gridmet.historical,0.07086614173228346,0.003937007874015749,0.07874015748031496,0.0,0.0,0.0,0.07480314960629922
2007-11-04,gridmet.historical,0.07086614173228346,0.003937007874015749,0.07480314960629922,0.0,0.0,0.0,0.07480314960629922
2007-11-05,gridmet.historical,0.07480314960629922,0.003937007874015749,0.07086614173228346,0.0,0.0,0.0,0.07874015748031496
2007-11-06,gridmet.historical,0.07086614173228346,0.003937007874015749,0.06692913385826772,0.0,0.0,0.0,0.07480314960629922
2007-11-07,gridmet.historical,0.06692913385826772,0.003937007874015749,0.06692913385826772,0.0,0.0,0.0,0.07086614173228346
2007-11-08,gridmet.historical,0.07480314960629922,0.003937007874015749,0.06299212598425198,0.0,0.0,0.0,0.07874015748031496
2007-11-09,gridmet.historical,0.07480314960629922,0.003937007874015749,0.05905511811023623,0.0,0.0,0.0,0.07874015748031496
2007-11-10,gridmet.historical,0.06299212598425198,0.003937007874015749,0.05905511811023623,0.0,0.0,0.0,0.06299212598425198
2007-11-11,gridmet.historical,0.06299212598425198,0.003937007874015749,0.05511811023622047,0.0,0.0,0.0,0.06299212598425198
2007-11-12,gridmet.historical,0.05511811023622047,0.0,0.05511811023622047,0.0,0.0,0.0,0.05511811023622047
2007-11-13,gridmet.historical,0.06692913385826772,0.003937007874015749,0.05118110236220473,0.0,0.0,0.0,0.06692913385826772
2007-11-14,gridmet.historical,0.06692913385826772,0.003937007874015749,0.05118110236220473,0.0,0.0,0.0,0.06692913385826772
2007-11-15,gridmet.historical,0.05905511811023623,0.0,0.047244094488188976,0.0,0.0,0.0,0.06299212598425198
2007-11-16,gridmet.historical,0.05511811023622047,0.0,0.047244094488188976,0.0,0.0,0.0,0.05905511811023623
2007-11-17,gridmet.historical,0.05511811023622047,0.0,0.043307086614173235,0.0,0.0,0.0,0.05905511811023623
2007-11-18,gridmet.historical,0.05905511811023623,0.0,0.043307086614173235,0.0,0.0,0.0,0.06299212598425198
2007-11-19,gridmet.historical,0.06299212598425198,0.0,0.043307086614173235,0.0,0.0,0.0,0.06692913385826772
2007-11-20,gridmet.historical,0.011811023622047244,0.05118110236220473,0.03937007874015748,0.0,0.05118110236220473,0.0,0.06299212598425198
2007-11-21,gridmet.historical,0.027559055118110236,0.027559055118110236,0.03937007874015748,0.0,0.027559055118110236,0.0,0.05511811023622047
2007-11-22,gridmet.historical,0.05118110236220473,0.0,0.03937007874015748,0.0,0.0,0.0,0.05118110236220473
2007-11-23,gridmet.historical,0.03937007874015748,0.0,0.03937007874015748,0.0,0.0,0.0,0.03937007874015748
2007-11-24,gridmet.historical,0.03149606299212599,0.0,0.03937007874015748,0.0,0.0,0.0,0.03149606299212599
2007-11-25,gridmet.historical,0.0,0.0,0.05905511811023623,0.0,0.01968503937007874,0.015748031496062995,0.0
2007-11-26,gridmet.historical,0.01968503937007874,0.015748031496062995,0.05905511811023623,0.0,0.0,0.0,0.03543307086614173
2007-11-27,gridmet.historical,0.0,0.043307086614173235,0.3346456692913386,0.0,0.3228346456692913,0.0,0.043307086614173235
2007-11-28,gridmet.historical,0.0,0.05118110236220473,0.7165354330708662,0.0,0.4330708661417323,0.0,0.05118110236220473
2007-11-29,gridmet.historical,0.023622047244094488,0.015748031496062995,0.7007874015748032,0.0,0.0,0.0,0.043307086614173235
2007-11-30,gridmet.historical,0.027559055118110236,0.01968503937007874,0.6811023622047244,0.0,0.0,0.0,0.047244094488188976
2007-12-01,gridmet.historical,0.023622047244094488,0.015748031496062995,0.6653543307086613,0.0,0.0,0.0,0.03937007874015748
2007-12-02,gridmet.historical,0.01968503937007874,0.011811023622047244,0.6535433070866142,0.0,0.0,0.0,0.03543307086614173
2007-12-03,gridmet.historical,0.0,0.03937007874015748,0.8346456692913387,0.0,0.2204724409448819,0.0,0.03937007874015748
2007-12-04,gridmet.historical,0.0,0.047244094488188976,1.7283464566929134,0.5511811023622047,1.4921259842519685,0.0,0.047244094488188976
2007-12-05,gridmet.historical,0.0,0.05511811023622047,1.673228346456693,0.0,0.0,0.0,0.05511811023622047
2007-12-06,gridmet.historical,0.0,0.047244094488188976,1.7283464566929134,0.46850393700787407,0.5708661417322834,0.0,0.047244094488188976
2007-12-07,gridmet.historical,0.0,0.047244094488188976,1.6811023622047245,0.0,0.0,0.0,0.047244094488188976
2007-12-08,gridmet.historical,0.0,0.03149606299212599,1.6535433070866143,0.0,0.0,0.0,0.03149606299212599
2007-12-09,gridmet.historical,0.0,0.027559055118110236,1.625984251968504,0.0,0.0,0.0,0.027559055118110236
2007-12-10,gridmet.historical,0.003937007874015749,0.027559055118110236,1.5984251968503937,0.0,0.0,0.0,0.03149606299212599
2007-12-11,gridmet.historical,0.0,0.01968503937007874,1.5748031496062993,0.0,0.0,0.0,0.023622047244094488
2007-12-12,gridmet.historical,0.0,0.0,1.7283464566929134,0.27165354330708663,0.42519685039370086,0.20472440944881892,0.0
2007-12-13,gridmet.historical,0.0,0.0,1.7283464566929134,0.3188976377952756,0.21259842519685043,0.0984251968503937,0.0
2007-12-14,gridmet.historical,0.0,0.0,1.7283464566929134,0.3188976377952756,0.3188976377952756,0.3188976377952756,0.0
2007-12-15,gridmet.historical,0.0,0.0,1.7283464566929134,0.015748031496062995,0.015748031496062995,0.4055118110236221,0.0
2007-12-16,gridmet.historical,0.0,0.0,1.7283464566929134,0.0,0.0,0.4055118110236221,0.0
2007-12-17,gridmet.historical,0.0,0.023622047244094488,1.7283464566929134,0.38188976377952755,0.0,0.0,0.023622047244094488
2007-12-18,gridmet.historical,0.0,0.027559055118110236,1.7007874015748035,0.0,0.0,0.0,0.027559055118110236
2007-12-19,gridmet.historical,0.0,0.023622047244094488,1.6771653543307088,0.0,0.0,0.0,0.023622047244094488
2007-12-20,gridmet.historical,0.0,0.027559055118110236,1.6535433070866143,0.0,0.0,0.0,0.027559055118110236
2007-12-21,gridmet.historical,0.0,0.023622047244094488,1.6299212598425197,0.0,0.0,0.0,0.023622047244094488
2007-12-22,gridmet.historical,0.0,0.011811023622047244,1.6181102362204727,0.0,0.0,0.0,0.011811023622047244
2007-12-23,gridmet.historical,0.0,0.011811023622047244,1.610236220472441,0.0,0.0,0.0,0.011811023622047244
2007-12-24,gridmet.historical,0.0,0.015748031496062995,1.594488188976378,0.0,0.0,0.0,0.015748031496062995
2007-12-25,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-26,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-27,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-28,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-29,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-30,gridmet.historical,0.0,0.0,1.594488188976378,0.0,0.0,0.01968503937007874,0.0
2007-12-31,gridmet.historical,0.0,0.023622047244094488,1.5905511811023623,0.0,0.0,0.0,0.023622047244094488
2008-01-01,gridmet.historical,0.0,0.01968503937007874,1.5708661417322836,0.0,0.0,0.0,0.023622047244094488
2008-01-02,gridmet.historical,0.0,0.011811023622047244,1.5590551181102363,0.0,0.0,0.0,0.011811023622047244
2008-01-03,gridmet.historical,0.003937007874015749,0.027559055118110236,1.531496062992126,0.0,0.0,0.0,0.027559055118110236
2008-01-04,gridmet.historical,0.0,0.03937007874015748,1.5433070866141734,0.0,0.05118110236220473,0.0,0.03937007874015748
2008-01-05,gridmet.historical,0.003937007874015749,0.03543307086614173,1.5078740157480315,0.0,0.0,0.0,0.043307086614173235
2008-01-06,gridmet.historical,0.0,0.03543307086614173,1.594488188976378,0.0,0.12598425196850396,0.0,0.03543307086614173
2008-01-07,gridmet.historical,0.003937007874015749,0.03149606299212599,1.5669291338582676,0.0,0.0,0.0,0.03149606299212599
2008-01-08,gridmet.historical,0.0,0.0,1.6220472440944884,0.0,0.05511811023622047,0.007874015748031498,0.0
2008-01-09,gridmet.historical,0.0,0.03543307086614173,1.6496062992125984,0.0,0.05511811023622047,0.0,0.03543307086614173
2008-01-10,gridmet.historical,0.0,0.03149606299212599,1.6181102362204727,0.0,0.0,0.0,0.03149606299212599
2008-01-11,gridmet.historical,0.003937007874015749,0.03149606299212599,1.5866141732283465,0.0,0.0,0.0,0.03543307086614173
2008-01-12,gridmet.historical,0.003937007874015749,0.027559055118110236,1.5590551181102363,0.0,0.0,0.0,0.027559055118110236
2008-01-13,gridmet.historical,0.003937007874015749,0.01968503937007874,1.5393700787401576,0.0,0.0,0.0,0.023622047244094488
2008-01-14,gridmet.historical,0.003937007874015749,0.027559055118110236,1.5118110236220472,0.0,0.0,0.0,0.027559055118110236
2008-01-15,gridmet.historical,0.003937007874015749,0.023622047244094488,1.4921259842519685,0.0,0.0,0.0,0.023622047244094488
2008-01-16,gridmet.historical,0.003937007874015749,0.01968503937007874,1.4724409448818898,0.0,0.0,0.0,0.023622047244094488
2008-01-17,gridmet.historical,0.003937007874015749,0.015748031496062995,1.4566929133858268,0.0,0.0,0.0,0.015748031496062995
2008-01-18,gridmet.historical,0.003937007874015749,0.015748031496062995,1.4409448818897639,0.0,0.0,0.0,0.01968503937007874
2008-01-19,gridmet.historical,0.003937007874015749,0.015748031496062995,1.425196850393701,0.0,0.0,0.0,0.015748031496062995
2008-01-20,gridmet.historical,0.0,0.007874015748031498,1.4173228346456694,0.0,0.0,0.0,0.011811023622047244
2008-01-21,gridmet.historical,0.003937007874015749,0.015748031496062995,1.4015748031496065,0.0,0.0,0.0,0.015748031496062995
2008-01-22,gridmet.historical,0.003937007874015749,0.01968503937007874,1.3858267716535435,0.0,0.0,0.0,0.023622047244094488
2008-01-23,gridmet.historical,0.007874015748031498,0.023622047244094488,1.358267716535433,0.0,0.0,0.0,0.03149606299212599
2008-01-24,gridmet.historical,0.007874015748031498,0.03149606299212599,1.3307086614173227,0.0,0.0,0.0,0.03937007874015748
2008-01-25,gridmet.historical,0.007874015748031498,0.027559055118110236,1.3031496062992127,0.0,0.0,0.0,0.03543307086614173
2008-01-26,gridmet.historical,0.011811023622047244,0.03149606299212599,1.2716535433070866,0.0,0.0,0.0,0.043307086614173235
2008-01-27,gridmet.historical,0.0,0.043307086614173235,1.3858267716535435,0.0,0.16141732283464566,0.0,0.043307086614173235
2008-01-28,gridmet.historical,0.0,0.047244094488188976,1.704724409448819,0.0,0.36614173228346464,0.0,0.047244094488188976
2008-01-29,gridmet.historical,0.0,0.03149606299212599,1.673228346456693,0.0,0.0,0.0,0.03149606299212599
2008-01-30,gridmet.historical,0.0,0.027559055118110236,1.6496062992125984,0.0,0.0,0.0,0.027559055118110236
2008-01-31,gridmet.historical,0.0,0.011811023622047244,1.6338582677165354,0.0,0.0,0.0,0.015748031496062995
2008-02-01,gridmet.historical,0.0,0.027559055118110236,1.6062992125984252,0.0,0.0,0.0,0.03149606299212599
2008-02-02,gridmet.historical,0.003937007874015749,0.03149606299212599,1.5748031496062993,0.0,0.0,0.0,0.03543307086614173
2008-02-03,gridmet.historical,0.003937007874015749,0.027559055118110236,1.5433070866141734,0.0,0.0,0.0,0.03149606299212599
2008-02-04,gridmet.historical,0.0,0.0,1.5511811023622049,0.0,0.007874015748031498,0.01968503937007874,0.0
2008-02-05,gridmet.historical,0.0,0.0,1.5511811023622049,0.0,0.0,0.01968503937007874,0.0
2008-02-06,gridmet.historical,0.0,0.01968503937007874,1.5551181102362206,0.0,0.0,0.0,0.01968503937007874
2008-02-07,gridmet.historical,0.003937007874015749,0.027559055118110236,1.5275590551181102,0.0,0.0,0.0,0.03149606299212599
2008-02-08,gridmet.historical,0.003937007874015749,0.03937007874015748,1.4881889763779528,0.0,0.0,0.0,0.043307086614173235
2008-02-09,gridmet.historical,0.007874015748031498,0.043307086614173235,1.4448818897637796,0.0,0.0,0.0,0.05118110236220473
2008-02-10,gridmet.historical,0.007874015748031498,0.043307086614173235,1.4015748031496065,0.0,0.0,0.0,0.05118110236220473
2008-02-11,gridmet.historical,0.011811023622047244,0.047244094488188976,1.358267716535433,0.0,0.0,0.0,0.05905511811023623
2008-02-12,gridmet.historical,0.011811023622047244,0.03937007874015748,1.31496062992126,0.0,0.0,0.0,0.05118110236220473
2008-02-13,gridmet.historical,0.015748031496062995,0.043307086614173235,1.2716535433070866,0.0,0.0,0.0,0.05905511811023623
2008-02-14,gridmet.historical,0.015748031496062995,0.03937007874015748,1.2322834645669292,0.0,0.0,0.0,0.05511811023622047
2008-02-15,gridmet.historical,0.0,0.0,1.5118110236220472,0.0,0.2795275590551181,0.05118110236220473,0.0
2008-02-16,gridmet.historical,0.0,0.0,1.5708661417322836,0.0,0.015748031496062995,0.007874015748031498,0.0
2008-02-17,gridmet.historical,0.003937007874015749,0.03149606299212599,1.547244094488189,0.0,0.0,0.0,0.03543307086614173
2008-02-18,gridmet.historical,0.003937007874015749,0.03937007874015748,1.5078740157480315,0.0,0.0,0.0,0.047244094488188976
2008-02-19,gridmet.historical,0.007874015748031498,0.05511811023622047,1.452755905511811,0.0,0.0,0.0,0.06299212598425198
2008-02-20,gridmet.historical,0.007874015748031498,0.047244094488188976,1.4055118110236222,0.0,0.0,0.0,0.05511811023622047
2008-02-21,gridmet.historical,0.007874015748031498,0.03937007874015748,1.3661417322834648,0.0,0.0,0.0,0.047244094488188976
